UF;Zona;Partido;G�nero;Grau de escolaridade;Faixa et�ria;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
RS;112;PODE;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;2;0,6667;0;0;2024-09-16 15:01:10
RS;112;PODE;FEMININO;SUPERIOR COMPLETO;Superior a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PODE;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;2;1;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;2;0,3333;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;2;0,3333;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;1;0,1667;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;1;0,1667;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PODE;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ANALFABETO;60 a 69 anos;2;1;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;1;0,0147;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;6;0,0882;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;16;0,2353;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;24;0,3529;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;12;0,1765;0;1;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;9;0,1324;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;5;0,0526;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;8;0,0842;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;27;0,2842;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;28;0,2947;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;16;0,1684;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;11;0,1158;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO COMPLETO;21 a 24 anos;1;0,0096;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;7;0,0673;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;21;0,2019;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;34;0,3269;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;29;0,2788;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO COMPLETO;70 a 79 anos;10;0,0962;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO COMPLETO;Superior a 79 anos;2;0,0192;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO INCOMPLETO;18 a 20 anos;1;0,02;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;1;0,02;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;9;0,18;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;12;0,24;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;11;0,22;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;13;0,26;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;2;0,04;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;ENSINO M�DIO INCOMPLETO;Superior a 79 anos;1;0,02;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;L� E ESCREVE;45 a 59 anos;2;0,1818;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;L� E ESCREVE;60 a 69 anos;2;0,1818;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;L� E ESCREVE;70 a 79 anos;5;0,4545;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;L� E ESCREVE;Superior a 79 anos;2;0,1818;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;5;0,051;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;17;0,1735;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;25;0,2551;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;39;0,398;0;1;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;7;0,0714;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR COMPLETO;Superior a 79 anos;5;0,051;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR INCOMPLETO;21 a 24 anos;2;0,0488;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;4;0,0976;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;7;0,1707;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;14;0,3415;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;10;0,2439;0;0;2024-09-16 15:01:10
RS;112;PP;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;4;0,0976;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ANALFABETO;35 a 44 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ANALFABETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;1;0,0222;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;6;0,1333;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;10;0,2222;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;13;0,2889;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;7;0,1556;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;8;0,1778;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;21 a 24 anos;1;0,0141;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;5;0,0704;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;17;0,2394;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;24;0,338;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;10;0,1408;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;6;0,0845;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;8;0,1127;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;10;0,1149;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;9;0,1034;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;23;0,2644;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;33;0,3793;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;11;0,1264;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO COMPLETO;Superior a 79 anos;1;0,0115;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;10;0,1538;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;29;0,4462;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;14;0,2154;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;6;0,0923;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;4;0,0615;0;1;2024-09-16 15:01:10
RS;112;PP;MASCULINO;ENSINO M�DIO INCOMPLETO;Superior a 79 anos;2;0,0308;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;L� E ESCREVE;60 a 69 anos;1;0,2;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;L� E ESCREVE;70 a 79 anos;2;0,4;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;L� E ESCREVE;Superior a 79 anos;2;0,4;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;1;0,0115;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;16;0,1839;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;20;0,2299;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;25;0,2874;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;17;0,1954;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR COMPLETO;Superior a 79 anos;8;0,092;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;4;0,0816;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;15;0,3061;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;11;0,2245;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;10;0,2041;0;0;2024-09-16 15:01:10
RS;112;PP;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;9;0,1837;0;0;2024-09-16 15:01:10
RS;112;PROS;FEMININO;ENSINO M�DIO COMPLETO;21 a 24 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;PROS;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;PROS;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;PROS;FEMININO;SUPERIOR INCOMPLETO;21 a 24 anos;2;0,6667;0;0;2024-09-16 15:01:10
RS;112;PROS;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PROS;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PROS;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PROS;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PROS;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PROS;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PROS;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;PROS;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;2;0,6667;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;2;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;4;0,6667;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;L� E ESCREVE;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;3;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;2;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;1;0,1667;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;L� E ESCREVE;70 a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;2;0,4;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;1;0,2;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;2;0,4;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PRTB;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;1;0,0909;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;8;0,7273;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;1;0,0909;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;1;0,0909;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;6;0,2308;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;7;0,2692;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;9;0,3462;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;3;0,1154;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;1;0,0385;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO COMPLETO;21 a 24 anos;1;0,0455;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,0455;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;7;0,3182;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;7;0,3182;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;4;0,1818;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO COMPLETO;70 a 79 anos;2;0,0909;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;2;0,1111;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;4;0,2222;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;7;0,3889;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;4;0,2222;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;1;0,0556;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;L� E ESCREVE;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;L� E ESCREVE;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;3;0,1154;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;4;0,1538;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;11;0,4231;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;6;0,2308;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;2;0,0769;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR INCOMPLETO;21 a 24 anos;1;0,0526;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;3;0,1579;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;4;0,2105;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;5;0,2632;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;4;0,2105;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,0526;0;0;2024-09-16 15:01:10
RS;112;PSB;FEMININO;SUPERIOR INCOMPLETO;Superior a 79 anos;1;0,0526;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;3;0,25;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;2;0,1667;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;5;0,4167;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;2;0,1667;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;21 a 24 anos;1;0,0556;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;1;0,0556;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;4;0,2222;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;8;0,4444;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;2;0,1111;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;1;0,0556;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;1;0,0556;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,0323;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;14;0,4516;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;11;0,3548;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;3;0,0968;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;2;0,0645;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;2;0,0952;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;6;0,2857;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;10;0,4762;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;2;0,0952;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;0,0476;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;L� E ESCREVE;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;L� E ESCREVE;Superior a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;1;0,0588;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;4;0,2353;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;3;0,1765;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;6;0,3529;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;3;0,1765;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;2;0,1333;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;2;0,1333;0;0;2024-09-16 15:01:10
RS;112;PSB;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;5;0,3333;0;0;2024-09-16 15:01:10
